image,image_patch,mask_patch,label,fold,ela,data_root
2,1.png,,0,1,1_ela.jpg,COVERAGE/image_patch_64
2,2.png,,0,1,2_ela.jpg,COVERAGE/image_patch_64
2,3.png,,0,1,3_ela.jpg,COVERAGE/image_patch_64
2,4.png,,0,1,4_ela.jpg,COVERAGE/image_patch_64
2,5.png,,0,1,5_ela.jpg,COVERAGE/image_patch_64
2,6.png,,0,1,6_ela.jpg,COVERAGE/image_patch_64
20,0.png,,0,1,0_ela.jpg,COVERAGE/image_patch_64
20,1.png,,0,1,1_ela.jpg,COVERAGE/image_patch_64
20,2.png,,0,1,2_ela.jpg,COVERAGE/image_patch_64
20,3.png,,0,1,3_ela.jpg,COVERAGE/image_patch_64
20,4.png,,0,1,4_ela.jpg,COVERAGE/image_patch_64
20,5.png,,0,1,5_ela.jpg,COVERAGE/image_patch_64
20,6.png,,0,1,6_ela.jpg,COVERAGE/image_patch_64
20,7.png,,0,1,7_ela.jpg,COVERAGE/image_patch_64
20,8.png,,0,1,8_ela.jpg,COVERAGE/image_patch_64
20,9.png,,0,1,9_ela.jpg,COVERAGE/image_patch_64
21,0.png,,0,1,0_ela.jpg,COVERAGE/image_patch_64
21,1.png,,0,1,1_ela.jpg,COVERAGE/image_patch_64
22,0.png,,0,1,0_ela.jpg,COVERAGE/image_patch_64
22,1.png,,0,1,1_ela.jpg,COVERAGE/image_patch_64
22,2.png,,0,1,2_ela.jpg,COVERAGE/image_patch_64
22,3.png,,0,1,3_ela.jpg,COVERAGE/image_patch_64
22,4.png,,0,1,4_ela.jpg,COVERAGE/image_patch_64
22,5.png,,0,1,5_ela.jpg,COVERAGE/image_patch_64
22,6.png,,0,1,6_ela.jpg,COVERAGE/image_patch_64
22,7.png,,0,1,7_ela.jpg,COVERAGE/image_patch_64
23,0.png,,0,1,0_ela.jpg,COVERAGE/image_patch_64
23,1.png,,0,1,1_ela.jpg,COVERAGE/image_patch_64
23,2.png,,0,1,2_ela.jpg,COVERAGE/image_patch_64
23,3.png,,0,1,3_ela.jpg,COVERAGE/image_patch_64
23,4.png,,0,1,4_ela.jpg,COVERAGE/image_patch_64
23,5.png,,0,1,5_ela.jpg,COVERAGE/image_patch_64
24,0.png,,0,1,0_ela.jpg,COVERAGE/image_patch_64
24,1.png,,0,1,1_ela.jpg,COVERAGE/image_patch_64
24,2.png,,0,1,2_ela.jpg,COVERAGE/image_patch_64
24,3.png,,0,1,3_ela.jpg,COVERAGE/image_patch_64
24,4.png,,0,1,4_ela.jpg,COVERAGE/image_patch_64
24,5.png,,0,1,5_ela.jpg,COVERAGE/image_patch_64
24,6.png,,0,1,6_ela.jpg,COVERAGE/image_patch_64
25,0.png,,0,1,0_ela.jpg,COVERAGE/image_patch_64
25,1.png,,0,1,1_ela.jpg,COVERAGE/image_patch_64
25,2.png,,0,1,2_ela.jpg,COVERAGE/image_patch_64
25,3.png,,0,1,3_ela.jpg,COVERAGE/image_patch_64
25,4.png,,0,1,4_ela.jpg,COVERAGE/image_patch_64
25,5.png,,0,1,5_ela.jpg,COVERAGE/image_patch_64
25,6.png,,0,1,6_ela.jpg,COVERAGE/image_patch_64
25,7.png,,0,1,7_ela.jpg,COVERAGE/image_patch_64
25,8.png,,0,1,8_ela.jpg,COVERAGE/image_patch_64
25,9.png,,0,1,9_ela.jpg,COVERAGE/image_patch_64
26,0.png,,0,1,0_ela.jpg,COVERAGE/image_patch_64
26,1.png,,0,1,1_ela.jpg,COVERAGE/image_patch_64
26,2.png,,0,1,2_ela.jpg,COVERAGE/image_patch_64
26,3.png,,0,1,3_ela.jpg,COVERAGE/image_patch_64
26,4.png,,0,1,4_ela.jpg,COVERAGE/image_patch_64
26,5.png,,0,1,5_ela.jpg,COVERAGE/image_patch_64
26,6.png,,0,1,6_ela.jpg,COVERAGE/image_patch_64
26,7.png,,0,1,7_ela.jpg,COVERAGE/image_patch_64
26,8.png,,0,1,8_ela.jpg,COVERAGE/image_patch_64
26,9.png,,0,1,9_ela.jpg,COVERAGE/image_patch_64
27,0.png,,0,1,0_ela.jpg,COVERAGE/image_patch_64
27,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
27,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
27,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
27,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
27,5.png,,0,2,5_ela.jpg,COVERAGE/image_patch_64
27,6.png,,0,2,6_ela.jpg,COVERAGE/image_patch_64
27,7.png,,0,2,7_ela.jpg,COVERAGE/image_patch_64
27,8.png,,0,2,8_ela.jpg,COVERAGE/image_patch_64
27,9.png,,0,2,9_ela.jpg,COVERAGE/image_patch_64
28,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
29,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
29,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
29,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
29,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
29,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
29,5.png,,0,2,5_ela.jpg,COVERAGE/image_patch_64
29,6.png,,0,2,6_ela.jpg,COVERAGE/image_patch_64
29,7.png,,0,2,7_ela.jpg,COVERAGE/image_patch_64
29,8.png,,0,2,8_ela.jpg,COVERAGE/image_patch_64
3,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
3,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
3,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
3,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
3,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
3,5.png,,0,2,5_ela.jpg,COVERAGE/image_patch_64
30,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
31,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
31,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
31,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
31,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
31,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
31,5.png,,0,2,5_ela.jpg,COVERAGE/image_patch_64
31,6.png,,0,2,6_ela.jpg,COVERAGE/image_patch_64
31,7.png,,0,2,7_ela.jpg,COVERAGE/image_patch_64
31,8.png,,0,2,8_ela.jpg,COVERAGE/image_patch_64
31,9.png,,0,2,9_ela.jpg,COVERAGE/image_patch_64
32,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
32,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
32,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
32,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
32,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
33,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
33,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
33,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
33,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
33,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
33,5.png,,0,2,5_ela.jpg,COVERAGE/image_patch_64
34,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
35,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
35,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
35,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
35,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
35,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
35,5.png,,0,2,5_ela.jpg,COVERAGE/image_patch_64
36,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
36,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
36,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
36,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
36,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
36,5.png,,0,2,5_ela.jpg,COVERAGE/image_patch_64
36,6.png,,0,2,6_ela.jpg,COVERAGE/image_patch_64
37,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
37,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
37,2.png,,0,2,2_ela.jpg,COVERAGE/image_patch_64
37,3.png,,0,2,3_ela.jpg,COVERAGE/image_patch_64
37,4.png,,0,2,4_ela.jpg,COVERAGE/image_patch_64
37,5.png,,0,2,5_ela.jpg,COVERAGE/image_patch_64
37,6.png,,0,2,6_ela.jpg,COVERAGE/image_patch_64
38,0.png,,0,2,0_ela.jpg,COVERAGE/image_patch_64
38,1.png,,0,2,1_ela.jpg,COVERAGE/image_patch_64
38,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
38,3.png,,0,3,3_ela.jpg,COVERAGE/image_patch_64
38,4.png,,0,3,4_ela.jpg,COVERAGE/image_patch_64
38,5.png,,0,3,5_ela.jpg,COVERAGE/image_patch_64
38,6.png,,0,3,6_ela.jpg,COVERAGE/image_patch_64
38,7.png,,0,3,7_ela.jpg,COVERAGE/image_patch_64
38,8.png,,0,3,8_ela.jpg,COVERAGE/image_patch_64
38,9.png,,0,3,9_ela.jpg,COVERAGE/image_patch_64
39,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
39,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
39,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
39,3.png,,0,3,3_ela.jpg,COVERAGE/image_patch_64
39,4.png,,0,3,4_ela.jpg,COVERAGE/image_patch_64
39,5.png,,0,3,5_ela.jpg,COVERAGE/image_patch_64
39,6.png,,0,3,6_ela.jpg,COVERAGE/image_patch_64
39,7.png,,0,3,7_ela.jpg,COVERAGE/image_patch_64
39,8.png,,0,3,8_ela.jpg,COVERAGE/image_patch_64
4,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
4,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
4,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
4,3.png,,0,3,3_ela.jpg,COVERAGE/image_patch_64
4,4.png,,0,3,4_ela.jpg,COVERAGE/image_patch_64
4,5.png,,0,3,5_ela.jpg,COVERAGE/image_patch_64
4,6.png,,0,3,6_ela.jpg,COVERAGE/image_patch_64
4,7.png,,0,3,7_ela.jpg,COVERAGE/image_patch_64
4,8.png,,0,3,8_ela.jpg,COVERAGE/image_patch_64
40,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
40,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
40,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
40,3.png,,0,3,3_ela.jpg,COVERAGE/image_patch_64
40,4.png,,0,3,4_ela.jpg,COVERAGE/image_patch_64
40,5.png,,0,3,5_ela.jpg,COVERAGE/image_patch_64
40,6.png,,0,3,6_ela.jpg,COVERAGE/image_patch_64
40,7.png,,0,3,7_ela.jpg,COVERAGE/image_patch_64
40,8.png,,0,3,8_ela.jpg,COVERAGE/image_patch_64
41,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
41,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
41,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
42,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
42,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
42,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
42,3.png,,0,3,3_ela.jpg,COVERAGE/image_patch_64
42,4.png,,0,3,4_ela.jpg,COVERAGE/image_patch_64
42,5.png,,0,3,5_ela.jpg,COVERAGE/image_patch_64
43,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
43,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
43,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
43,3.png,,0,3,3_ela.jpg,COVERAGE/image_patch_64
43,4.png,,0,3,4_ela.jpg,COVERAGE/image_patch_64
43,5.png,,0,3,5_ela.jpg,COVERAGE/image_patch_64
43,6.png,,0,3,6_ela.jpg,COVERAGE/image_patch_64
43,7.png,,0,3,7_ela.jpg,COVERAGE/image_patch_64
43,8.png,,0,3,8_ela.jpg,COVERAGE/image_patch_64
43,9.png,,0,3,9_ela.jpg,COVERAGE/image_patch_64
44,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
44,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
44,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
44,3.png,,0,3,3_ela.jpg,COVERAGE/image_patch_64
44,4.png,,0,3,4_ela.jpg,COVERAGE/image_patch_64
44,5.png,,0,3,5_ela.jpg,COVERAGE/image_patch_64
44,6.png,,0,3,6_ela.jpg,COVERAGE/image_patch_64
44,7.png,,0,3,7_ela.jpg,COVERAGE/image_patch_64
44,8.png,,0,3,8_ela.jpg,COVERAGE/image_patch_64
45,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
45,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
45,2.png,,0,3,2_ela.jpg,COVERAGE/image_patch_64
45,3.png,,0,3,3_ela.jpg,COVERAGE/image_patch_64
45,4.png,,0,3,4_ela.jpg,COVERAGE/image_patch_64
46,0.png,,0,3,0_ela.jpg,COVERAGE/image_patch_64
46,1.png,,0,3,1_ela.jpg,COVERAGE/image_patch_64
47,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
47,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
48,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
48,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
48,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
48,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
48,4.png,,0,4,4_ela.jpg,COVERAGE/image_patch_64
48,5.png,,0,4,5_ela.jpg,COVERAGE/image_patch_64
48,6.png,,0,4,6_ela.jpg,COVERAGE/image_patch_64
49,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
49,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
5,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
5,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
5,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
5,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
5,4.png,,0,4,4_ela.jpg,COVERAGE/image_patch_64
5,5.png,,0,4,5_ela.jpg,COVERAGE/image_patch_64
5,6.png,,0,4,6_ela.jpg,COVERAGE/image_patch_64
5,7.png,,0,4,7_ela.jpg,COVERAGE/image_patch_64
50,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
50,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
50,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
50,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
50,4.png,,0,4,4_ela.jpg,COVERAGE/image_patch_64
50,5.png,,0,4,5_ela.jpg,COVERAGE/image_patch_64
50,6.png,,0,4,6_ela.jpg,COVERAGE/image_patch_64
51,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
51,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
51,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
51,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
51,4.png,,0,4,4_ela.jpg,COVERAGE/image_patch_64
51,5.png,,0,4,5_ela.jpg,COVERAGE/image_patch_64
51,6.png,,0,4,6_ela.jpg,COVERAGE/image_patch_64
51,7.png,,0,4,7_ela.jpg,COVERAGE/image_patch_64
52,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
52,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
52,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
52,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
52,4.png,,0,4,4_ela.jpg,COVERAGE/image_patch_64
52,5.png,,0,4,5_ela.jpg,COVERAGE/image_patch_64
52,6.png,,0,4,6_ela.jpg,COVERAGE/image_patch_64
52,7.png,,0,4,7_ela.jpg,COVERAGE/image_patch_64
52,8.png,,0,4,8_ela.jpg,COVERAGE/image_patch_64
52,9.png,,0,4,9_ela.jpg,COVERAGE/image_patch_64
53,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
53,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
53,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
53,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
54,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
54,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
54,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
54,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
54,4.png,,0,4,4_ela.jpg,COVERAGE/image_patch_64
54,5.png,,0,4,5_ela.jpg,COVERAGE/image_patch_64
54,6.png,,0,4,6_ela.jpg,COVERAGE/image_patch_64
55,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
55,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
55,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
55,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
55,4.png,,0,4,4_ela.jpg,COVERAGE/image_patch_64
55,5.png,,0,4,5_ela.jpg,COVERAGE/image_patch_64
55,6.png,,0,4,6_ela.jpg,COVERAGE/image_patch_64
55,7.png,,0,4,7_ela.jpg,COVERAGE/image_patch_64
55,8.png,,0,4,8_ela.jpg,COVERAGE/image_patch_64
56,0.png,,0,4,0_ela.jpg,COVERAGE/image_patch_64
56,1.png,,0,4,1_ela.jpg,COVERAGE/image_patch_64
56,2.png,,0,4,2_ela.jpg,COVERAGE/image_patch_64
56,3.png,,0,4,3_ela.jpg,COVERAGE/image_patch_64
56,4.png,,0,4,4_ela.jpg,COVERAGE/image_patch_64
56,5.png,,0,4,5_ela.jpg,COVERAGE/image_patch_64
56,6.png,,0,5,6_ela.jpg,COVERAGE/image_patch_64
56,7.png,,0,5,7_ela.jpg,COVERAGE/image_patch_64
56,8.png,,0,5,8_ela.jpg,COVERAGE/image_patch_64
57,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
57,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
57,2.png,,0,5,2_ela.jpg,COVERAGE/image_patch_64
57,3.png,,0,5,3_ela.jpg,COVERAGE/image_patch_64
57,4.png,,0,5,4_ela.jpg,COVERAGE/image_patch_64
57,5.png,,0,5,5_ela.jpg,COVERAGE/image_patch_64
57,6.png,,0,5,6_ela.jpg,COVERAGE/image_patch_64
58,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
58,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
59,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
59,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
59,2.png,,0,5,2_ela.jpg,COVERAGE/image_patch_64
59,3.png,,0,5,3_ela.jpg,COVERAGE/image_patch_64
59,4.png,,0,5,4_ela.jpg,COVERAGE/image_patch_64
59,5.png,,0,5,5_ela.jpg,COVERAGE/image_patch_64
6,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
6,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
6,2.png,,0,5,2_ela.jpg,COVERAGE/image_patch_64
6,3.png,,0,5,3_ela.jpg,COVERAGE/image_patch_64
6,4.png,,0,5,4_ela.jpg,COVERAGE/image_patch_64
6,5.png,,0,5,5_ela.jpg,COVERAGE/image_patch_64
6,6.png,,0,5,6_ela.jpg,COVERAGE/image_patch_64
6,7.png,,0,5,7_ela.jpg,COVERAGE/image_patch_64
6,8.png,,0,5,8_ela.jpg,COVERAGE/image_patch_64
60,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
60,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
60,2.png,,0,5,2_ela.jpg,COVERAGE/image_patch_64
60,3.png,,0,5,3_ela.jpg,COVERAGE/image_patch_64
60,4.png,,0,5,4_ela.jpg,COVERAGE/image_patch_64
60,5.png,,0,5,5_ela.jpg,COVERAGE/image_patch_64
60,6.png,,0,5,6_ela.jpg,COVERAGE/image_patch_64
60,7.png,,0,5,7_ela.jpg,COVERAGE/image_patch_64
60,8.png,,0,5,8_ela.jpg,COVERAGE/image_patch_64
61,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
61,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
62,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
62,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
62,2.png,,0,5,2_ela.jpg,COVERAGE/image_patch_64
62,3.png,,0,5,3_ela.jpg,COVERAGE/image_patch_64
62,4.png,,0,5,4_ela.jpg,COVERAGE/image_patch_64
62,5.png,,0,5,5_ela.jpg,COVERAGE/image_patch_64
63,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
63,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
63,2.png,,0,5,2_ela.jpg,COVERAGE/image_patch_64
63,3.png,,0,5,3_ela.jpg,COVERAGE/image_patch_64
63,4.png,,0,5,4_ela.jpg,COVERAGE/image_patch_64
63,5.png,,0,5,5_ela.jpg,COVERAGE/image_patch_64
63,6.png,,0,5,6_ela.jpg,COVERAGE/image_patch_64
63,7.png,,0,5,7_ela.jpg,COVERAGE/image_patch_64
63,8.png,,0,5,8_ela.jpg,COVERAGE/image_patch_64
63,9.png,,0,5,9_ela.jpg,COVERAGE/image_patch_64
64,0.png,,0,5,0_ela.jpg,COVERAGE/image_patch_64
64,1.png,,0,5,1_ela.jpg,COVERAGE/image_patch_64
64,2.png,,0,5,2_ela.jpg,COVERAGE/image_patch_64
64,3.png,,0,5,3_ela.jpg,COVERAGE/image_patch_64
64,4.png,,0,5,4_ela.jpg,COVERAGE/image_patch_64
64,5.png,,0,5,5_ela.jpg,COVERAGE/image_patch_64
