image,image_patch,mask_patch,label,fold,ela,data_root
original_NC2016_0544,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0544,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0544,7.png,,0,0,7_ela.jpg,NIST16/image_patch_64
original_NC2016_0545,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0545,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0545,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0545,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0545,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0545,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0545,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0545,7.png,,0,0,7_ela.jpg,NIST16/image_patch_64
original_NC2016_0553,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0553,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0553,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0553,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0559,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0561,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0561,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0566,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0566,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0566,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0566,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0566,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0573,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0573,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0573,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0573,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0573,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0582,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,7.png,,0,0,7_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,8.png,,0,0,8_ela.jpg,NIST16/image_patch_64
original_NC2016_0592,9.png,,0,0,9_ela.jpg,NIST16/image_patch_64
original_NC2016_0602,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0605,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0605,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0605,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0605,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0605,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,7.png,,0,0,7_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,8.png,,0,0,8_ela.jpg,NIST16/image_patch_64
original_NC2016_0606,9.png,,0,0,9_ela.jpg,NIST16/image_patch_64
original_NC2016_0637,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0637,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0637,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0637,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0637,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0637,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0637,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0637,7.png,,0,0,7_ela.jpg,NIST16/image_patch_64
original_NC2016_0643,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0643,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0643,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0643,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0651,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0651,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0651,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0651,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0651,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0651,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0651,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0654,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0654,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0654,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0654,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0654,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0654,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0654,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0662,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,7.png,,0,0,7_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,8.png,,0,0,8_ela.jpg,NIST16/image_patch_64
original_NC2016_0665,9.png,,0,0,9_ela.jpg,NIST16/image_patch_64
original_NC2016_0676,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0705,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0705,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0705,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0705,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0705,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0718,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0718,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0718,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0718,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0718,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0718,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0718,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0729,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0729,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0729,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0729,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0736,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0767,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0767,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0767,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0767,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0767,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0767,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0767,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0802,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0802,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0802,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0802,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0802,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0804,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0823,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0881,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0891,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0891,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,7.png,,0,0,7_ela.jpg,NIST16/image_patch_64
original_NC2016_0911,8.png,,0,0,8_ela.jpg,NIST16/image_patch_64
original_NC2016_0925,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0925,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0925,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0925,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0925,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0925,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0925,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0929,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0943,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0943,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0943,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0943,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0943,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0943,5.png,,0,0,5_ela.jpg,NIST16/image_patch_64
original_NC2016_0943,6.png,,0,0,6_ela.jpg,NIST16/image_patch_64
original_NC2016_0958,0.png,,0,0,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0958,1.png,,0,0,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0958,2.png,,0,0,2_ela.jpg,NIST16/image_patch_64
original_NC2016_0958,3.png,,0,0,3_ela.jpg,NIST16/image_patch_64
original_NC2016_0958,4.png,,0,0,4_ela.jpg,NIST16/image_patch_64
original_NC2016_0984,0.png,,0,1,0_ela.jpg,NIST16/image_patch_64
original_NC2016_0984,1.png,,0,1,1_ela.jpg,NIST16/image_patch_64
original_NC2016_0984,2.png,,0,1,2_ela.jpg,NIST16/image_patch_64
